# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
   -0.675904   -0.814400    0.000000    0.030457    0.469721    0.882289
   -0.675904   -0.805917    0.000000    0.039263    0.462637    0.885678
   -0.675904   -0.797433    0.000000    0.049249    0.458424    0.887368
   -0.675904   -0.788950    0.000000    0.060504    0.456771    0.887524
   -0.675904   -0.780467    0.000000    0.072907    0.456657    0.886650
   -0.675904   -0.771983    0.000000    0.086084    0.456520    0.885539
   -0.675904   -0.763500    0.000000    0.099420    0.454563    0.885149
   -0.675904   -0.755017    0.000000    0.112170    0.449197    0.886364
   -0.675904   -0.746533    0.000000    0.123658    0.439498    0.889691
   -0.675904   -0.738050    0.000000    0.133472    0.425477    0.895072
   -0.675904   -0.729567    0.000000    0.141568    0.408006    0.901936
   -0.675904   -0.721083    0.000000    0.148214    0.388456    0.909469
   -0.675904   -0.712600    0.000000    0.153824    0.368231    0.916921
   -0.675904   -0.704117    0.000000    0.158767    0.348428    0.923792
   -0.675904   -0.695633    0.000000    0.163231    0.329680    0.929875
   -0.675904   -0.687150    0.000000    0.167167    0.312182    0.935199
   -0.675904   -0.678667    0.000000    0.170310    0.295811    0.939942
   -0.675904   -0.670183    0.000000    0.172267    0.280282    0.944334
   -0.675904   -0.661700    0.000000    0.172650    0.265299    0.948582
   -0.675904   -0.653217    0.000000    0.171220    0.250678    0.952809
   -0.675904   -0.644733    0.000000    0.168003    0.236400    0.957021
   -0.675904   -0.636250    0.000000    0.163322    0.222595    0.961133
   -0.675904   -0.627767    0.000000    0.157738    0.209468    0.965009
   -0.675904   -0.619283    0.000000    0.151927    0.197194    0.968521
   -0.675904   -0.610800    0.000000    0.146546    0.185845    0.971589
   -0.675904   -0.602317    0.000000    0.142126    0.175348    0.974194
   -0.675904   -0.593833    0.000000    0.139017    0.165508    0.976361
   -0.675904   -0.585350    0.000000    0.137366    0.156061    0.978149
   -0.675904   -0.576867    0.000000    0.137132    0.146768    0.979619
   -0.675904   -0.568383    0.000000    0.138136    0.137497    0.980823
   -0.675904   -0.559900    0.000000    0.140136    0.128294    0.981785
   -0.675904   -0.551417    0.000000    0.142921    0.119385    0.982507
   -0.675904   -0.542933    0.000000    0.146391    0.111126    0.982965
   -0.675904   -0.534450    0.000000    0.150611    0.103909    0.983117
   -0.675904   -0.525967    0.000000    0.155814    0.098092    0.982904
   -0.675904   -0.517483    0.000000    0.162392    0.093964    0.982242
   -0.675904   -0.509000    0.000000    0.170875    0.091753    0.981011
   -0.675904   -0.500517    0.000000    0.181927    0.091664    0.979030
   -0.675904   -0.492033    0.000000    0.196364    0.093922    0.976022
   -0.675904   -0.483550    0.000000    0.215173    0.098815    0.971564
   -0.675904   -0.475067    0.000000    0.239552    0.106726    0.965000
   -0.675904   -0.466583    0.000000    0.270969    0.118169    0.955307
   -0.675904   -0.458100    0.000000    0.311305    0.133859    0.940835
   -0.675904   -0.449617    0.000000    0.363256    0.154891    0.918724
   -0.675904   -0.441133    0.000000    0.431231    0.183154    0.883456
   -0.675904   -0.432650    0.000000    0.522865    0.222029    0.822992
   -0.675904   -0.424167    0.000000    0.649245    0.276614    0.708495
   -0.675904   -0.415683    0.000000    0.809521    0.347335    0.473322
   -0.675904   -0.407200    0.000000    0.916680    0.397704    0.039096
   -0.675904   -0.398717    0.000000    0.821116    0.361804   -0.441436
   -0.675904   -0.390233    0.000000    0.630024    0.283204   -0.723094
   -0.675904   -0.381750    0.000000    0.479889    0.221012   -0.849035
   -0.675904   -0.373267    0.000000    0.381388    0.180643   -0.906593
   -0.675904   -0.364783    0.000000    0.317654    0.155207   -0.935418
   -0.675904   -0.356300    0.000000    0.275711    0.139271   -0.951098
   -0.675904   -0.347817    0.000000    0.247644    0.129491   -0.960159
   -0.675904   -0.339333    0.000000    0.228627    0.123803   -0.965610
   -0.675904   -0.330850    0.000000    0.215558    0.120852   -0.968984
   -0.675904   -0.322367    0.000000    0.206322    0.119672   -0.971139
   -0.675904   -0.313883    0.000000    0.199414    0.119538   -0.972597
   -0.675904   -0.305400    0.000000    0.193780    0.119918   -0.973688
   -0.675904   -0.296917    0.000000    0.188752    0.120463   -0.974608
   -0.675904   -0.288433    0.000000    0.184004    0.121014   -0.975448
   -0.675904   -0.279950    0.000000    0.179482    0.121584   -0.976219
   -0.675904   -0.271467    0.000000    0.175306    0.122301   -0.976888
   -0.675904   -0.262983    0.000000    0.171653    0.123344   -0.977406
   -0.675904   -0.254500    0.000000    0.168655    0.124868   -0.977734
   -0.675904   -0.246017    0.000000    0.166339    0.126959   -0.977861
   -0.675904   -0.237533    0.000000    0.164585    0.129591   -0.977813
   -0.675904   -0.229050    0.000000    0.163138    0.132629   -0.977648
   -0.675904   -0.220567    0.000000    0.161656    0.135846   -0.977452
   -0.675904   -0.212083    0.000000    0.159798    0.138990   -0.977316
   -0.675904   -0.203600    0.000000    0.157333    0.141871   -0.977302
   -0.675904   -0.195117    0.000000    0.154237    0.144454   -0.977417
   -0.675904   -0.186633    0.000000    0.150721    0.146914   -0.977599
   -0.675904   -0.178150    0.000000    0.147179    0.149629   -0.977727
   -0.675904   -0.169667    0.000000    0.144093    0.153126   -0.977645
   -0.675904   -0.161183    0.000000    0.141917    0.158001   -0.977187
   -0.675904   -0.152700    0.000000    0.140990    0.164854   -0.976189
   -0.675904   -0.144217    0.000000    0.141473    0.174224   -0.974490
   -0.675904   -0.135733    0.000000    0.143295    0.186520   -0.971945
   -0.675904   -0.127250    0.000000    0.146083    0.201904   -0.968450
   -0.675904   -0.118767    0.000000    0.149099    0.220122   -0.964010
   -0.675904   -0.110283    0.000000    0.151235    0.240319   -0.958840
   -0.675904   -0.101800    0.000000    0.151151    0.260974   -0.953439
   -0.675904   -0.093317    0.000000    0.147641    0.280134   -0.948540
   -0.675904   -0.084833    0.000000    0.140097    0.296016   -0.944853
   -0.675904   -0.076350    0.000000    0.128800    0.307696   -0.942727
   -0.675904   -0.067867    0.000000    0.114799    0.315447   -0.941974
   -0.675904   -0.059383    0.000000    0.099439    0.320501   -0.942014
   -0.675904   -0.050900    0.000000    0.083881    0.324453   -0.942175
   -0.675904   -0.042417    0.000000    0.068830    0.328673   -0.941932
   -0.675904   -0.033933    0.000000    0.054522    0.333952   -0.941012
   -0.675904   -0.025450    0.000000    0.040842    0.340369   -0.939404
   -0.675904   -0.016967    0.000000    0.027483    0.347329   -0.937341
   -0.675904   -0.008483    0.000000    0.014098    0.353733   -0.935240
   -0.675904    0.000000    0.000000    0.000418    0.358321   -0.933599
   -0.675904    0.008483    0.000000   -0.013682    0.360108   -0.932810
   -0.675904    0.016967    0.000000   -0.028187    0.358785   -0.932994
   -0.675904    0.025450    0.000000   -0.043017    0.354859   -0.933930
   -0.675904    0.033933    0.000000   -0.058128    0.349472   -0.935142
  
   -0.661210   -0.805917    0.000000    0.041531    0.425642    0.903938
   -0.661210   -0.797433    0.000000    0.052613    0.422236    0.904958
   -0.661210   -0.788950    0.000000    0.065247    0.421455    0.904499
   -0.661210   -0.780467    0.000000    0.079350    0.422451    0.902906
   -0.661210   -0.771983    0.000000    0.094586    0.423883    0.900765
   -0.661210   -0.763500    0.000000    0.110356    0.424137    0.898849
   -0.661210   -0.755017    0.000000    0.125874    0.421673    0.897968
   -0.661210   -0.746533    0.000000    0.140339    0.415417    0.898740
   -0.661210   -0.738050    0.000000    0.153142    0.405035    0.901385
   -0.661210   -0.729567    0.000000    0.163993    0.390966    0.905678
   -0.661210   -0.721083    0.000000    0.172931    0.374183    0.911089
   -0.661210   -0.712600    0.000000    0.180187    0.355841    0.917011
   -0.661210   -0.704117    0.000000    0.186029    0.336967    0.922955
   -0.661210   -0.695633    0.000000    0.190620    0.318295    0.928629
   -0.661210   -0.687150    0.000000    0.193972    0.300239    0.933933
   -0.661210   -0.678667    0.000000    0.195968    0.282973    0.938894
   -0.661210   -0.670183    0.000000    0.196444    0.266530    0.943595
   -0.661210   -0.661700    0.000000    0.195298    0.250896    0.948109
   -0.661210   -0.653217    0.000000    0.192577    0.236074    0.952462
   -0.661210   -0.644733    0.000000    0.188521    0.222097    0.956626
   -0.661210   -0.636250    0.000000    0.183548    0.209007    0.960534
   -0.661210   -0.627767    0.000000    0.178189    0.196808    0.964114
   -0.661210   -0.619283    0.000000    0.172990    0.185434    0.967310
   -0.661210   -0.610800    0.000000    0.168427    0.174716    0.970107
   -0.661210   -0.602317    0.000000    0.164833    0.164396    0.972524
   -0.661210   -0.593833    0.000000    0.162357    0.154168    0.974614
   -0.661210   -0.585350    0.000000    0.160950    0.143754    0.976437
   -0.661210   -0.576867    0.000000    0.160398    0.132997    0.978051
   -0.661210   -0.568383    0.000000    0.160396    0.121944    0.979491
   -0.661210   -0.559900    0.000000    0.160659    0.110868    0.980763
   -0.661210   -0.551417    0.000000    0.161022    0.100208    0.981851
   -0.661210   -0.542933    0.000000    0.161499    0.090451    0.982719
   -0.661210   -0.534450    0.000000    0.162278    0.082011    0.983331
   -0.661210   -0.525967    0.000000    0.163661    0.075161    0.983649
   -0.661210   -0.517483    0.000000    0.166008    0.070029    0.983635
   -0.661210   -0.509000    0.000000    0.169690    0.066635    0.983242
   -0.661210   -0.500517    0.000000    0.175067    0.064944    0.982412
   -0.661210   -0.492033    0.000000    0.182487    0.064900    0.981064
   -0.661210   -0.483550    0.000000    0.192284    0.066454    0.979087
   -0.661210   -0.475067    0.000000    0.204798    0.069579    0.976328
   -0.661210   -0.466583    0.000000    0.220425    0.074289    0.972571
   -0.661210   -0.458100    0.000000    0.239757    0.080687    0.967474
   -0.661210   -0.449617    0.000000    0.263878    0.089079    0.960434
   -0.661210   -0.441133    0.000000    0.294941    0.100205    0.950247
   -0.661210   -0.432650    0.000000    0.337216    0.115650    0.934297
   -0.661210   -0.424167    0.000000    0.399124    0.138662    0.906351
   -0.661210   -0.415683    0.000000    0.497326    0.175824    0.849560
   -0.661210   -0.407200    0.000000    0.661283    0.239263    0.710955
   -0.661210   -0.398717    0.000000    0.884180    0.329537    0.331106
   -0.661210   -0.390233    0.000000    0.879619    0.339986   -0.332685
   -0.661210   -0.381750    0.000000    0.632419    0.255101   -0.731416
   -0.661210   -0.373267    0.000000    0.452096    0.191318   -0.871210
   -0.661210   -0.364783    0.000000    0.348214    0.155173   -0.924483
   -0.661210   -0.356300    0.000000    0.286567    0.134749   -0.948537
   -0.661210   -0.347817    0.000000    0.248167    0.123177   -0.960854
   -0.661210   -0.339333    0.000000    0.223354    0.116892   -0.967703
   -0.661210   -0.330850    0.000000    0.206861    0.113894   -0.971719
   -0.661210   -0.322367    0.000000    0.195548    0.112931   -0.974170
   -0.661210   -0.313883    0.000000    0.187408    0.113150   -0.975744
   -0.661210   -0.305400    0.000000    0.181122    0.113952   -0.976837
   -0.661210   -0.296917    0.000000    0.175864    0.114955   -0.977680
   -0.661210   -0.288433    0.000000    0.171192    0.115973   -0.978388
   -0.661210   -0.279950    0.000000    0.166954    0.116994   -0.978999
   -0.661210   -0.271467    0.000000    0.163183    0.118123   -0.979499
   -0.661210   -0.262983    0.000000    0.159980    0.119515   -0.979858
   -0.661210   -0.254500    0.000000    0.157426    0.121310   -0.980052
   -0.661210   -0.246017    0.000000    0.155509    0.123575   -0.980075
   -0.661210   -0.237533    0.000000    0.154091    0.126277   -0.979954
   -0.661210   -0.229050    0.000000    0.152911    0.129277   -0.979748
   -0.661210   -0.220567    0.000000    0.151627    0.132353   -0.979537
   -0.661210   -0.212083    0.000000    0.149901    0.135272   -0.979403
   -0.661210   -0.203600    0.000000    0.147509    0.137876   -0.979404
   -0.661210   -0.195117    0.000000    0.144427    0.140171   -0.979537
   -0.661210   -0.186633    0.000000    0.140863    0.142377   -0.979738
   -0.661210   -0.178150    0.000000    0.137205    0.144913   -0.979885
   -0.661210   -0.169667    0.000000    0.133924    0.148333   -0.979827
   -0.661210   -0.161183    0.000000    0.131465    0.153255   -0.979403
   -0.661210   -0.152700    0.000000    0.130168    0.160298   -0.978448
   -0.661210   -0.144217    0.000000    0.130216    0.170031   -0.976797
   -0.661210   -0.135733    0.000000    0.131580    0.182908   -0.974285
   -0.661210   -0.127250    0.000000    0.133970    0.199162   -0.970766
   -0.661210   -0.118767    0.000000    0.136767    0.218625   -0.966177
   -0.661210   -0.110283    0.000000    0.139004    0.240527   -0.960638
   -0.661210   -0.101800    0.000000    0.139467    0.263379   -0.954558
   -0.661210   -0.093317    0.000000    0.136993    0.285158   -0.948640
   -0.661210   -0.084833    0.000000    0.130891    0.303872   -0.943679
   -0.661210   -0.076350    0.000000    0.121251    0.318299   -0.940204
   -0.661210   -0.067867    0.000000    0.108886    0.328419   -0.938235
   -0.661210   -0.059383    0.000000    0.094960    0.335252   -0.937331
   -0.661210   -0.050900    0.000000    0.080533    0.340276   -0.936871
   -0.661210   -0.042417    0.000000    0.066302    0.344795   -0.936334
   -0.661210   -0.033933    0.000000    0.052555    0.349526   -0.935452
   -0.661210   -0.025450    0.000000    0.039272    0.354454   -0.934248
   -0.661210   -0.016967    0.000000    0.026276    0.358903   -0.933005
   -0.661210   -0.008483    0.000000    0.013369    0.361804   -0.932158
   -0.661210    0.000000    0.000000    0.000428    0.362122   -0.932131
   -0.661210    0.008483    0.000000   -0.012563    0.359323   -0.933129
   -0.661210    0.016967    0.000000   -0.025557    0.353665   -0.935023
   -0.661210    0.025450    0.000000   -0.038527    0.346159   -0.937384
   -0.661210    0.033933    0.000000   -0.051544    0.338246   -0.939645
   -0.661210    0.042417    0.000000   -0.064805    0.331392   -0.941265
  
   -0.646517   -0.797433    0.000000    0.055418    0.388125    0.919939
   -0.646517   -0.788950    0.000000    0.069499    0.388816    0.918690
   -0.646517   -0.780467    0.000000    0.085417    0.391347    0.916270
   -0.646517   -0.771983    0.000000    0.102874    0.394596    0.913078
   -0.646517   -0.763500    0.000000    0.121283    0.397133    0.909712
   -0.646517   -0.755017    0.000000    0.139814    0.397477    0.906898
   -0.646517   -0.746533    0.000000    0.157536    0.394438    0.905318
   -0.646517   -0.738050    0.000000    0.173614    0.387392    0.905420
   -0.646517   -0.729567    0.000000    0.187481    0.376391    0.907293
   -0.646517   -0.721083    0.000000    0.198887    0.362044    0.910697
   -0.646517   -0.712600    0.000000    0.207837    0.345264    0.915203
